Epoch,accuracy,loss,val_accuracy,val_loss
1,0.15469613671302795,2.525827169418335,0.25150904059410095,2.2961881160736084
2,0.33802109956741333,2.0525684356689453,0.45875251293182373,1.7944778203964233
3,0.47262683510780334,1.6561639308929443,0.5472837090492249,1.3669140338897705
4,0.5429432392120361,1.4025105237960815,0.6056337952613831,1.2320901155471802
5,0.6087393164634705,1.2130507230758667,0.6297786831855774,1.1536970138549805
6,0.6534404754638672,1.0621541738510132,0.6700201034545898,1.0023459196090698
7,0.7061777710914612,0.8827226758003235,0.6720321774482727,0.9643115401268005
8,0.7378202080726624,0.8045392036437988,0.696177065372467,0.9053393006324768
9,0.7664490342140198,0.6806467771530151,0.7022132873535156,0.9286199808120728
10,0.7724761366844177,0.6547068953514099,0.7142857313156128,0.8797840476036072
