Epoch,accuracy,loss,val_accuracy,val_loss
1,0.13661476969718933,2.590630531311035,0.3018108606338501,2.125931978225708
2,0.282270222902298,2.1614201068878174,0.4024145007133484,1.8333568572998047
3,0.44048216938972473,1.7296934127807617,0.5251508951187134,1.4221338033676147
4,0.5173279643058777,1.4614492654800415,0.5995975732803345,1.1526705026626587
5,0.6248116493225098,1.1372114419937134,0.6700201034545898,1.0144133567810059
6,0.6860873699188232,0.945224940776825,0.635814905166626,0.9706707000732422
7,0.7383224368095398,0.7657859325408936,0.7223340272903442,0.7917225360870361
8,0.7569060921669006,0.6621841788291931,0.7122736573219299,0.8181930184364319
9,0.7925665378570557,0.5986355543136597,0.6559355854988098,1.0068799257278442
10,0.788548469543457,0.6078608632087708,0.72635817527771,0.7997928261756897
11,0.8242089152336121,0.485304594039917,0.7625754475593567,0.7378154397010803
12,0.8437970876693726,0.4157072603702545,0.7484909296035767,0.7263062000274658
13,0.8568558692932129,0.39926543831825256,0.7323943376541138,0.8559006452560425
14,0.8854846954345703,0.3374776840209961,0.7464788556098938,0.840266764163971
15,0.8940231204032898,0.30179697275161743,0.7323943376541138,0.9989257454872131
