Epoch,accuracy,loss,val_accuracy,val_loss
1,0.1431441456079483,2.57504940032959,0.2977867126464844,2.179013729095459
2,0.3340030014514923,2.0615108013153076,0.4507042169570923,1.7116481065750122
3,0.45303866267204285,1.689935564994812,0.5231388211250305,1.4575413465499878
4,0.522350549697876,1.4759060144424438,0.6277666091918945,1.1570379734039307
5,0.6042189598083496,1.2093003988265991,0.6438632011413574,1.0300472974777222
6,0.6479156017303467,1.0596282482147217,0.6881287693977356,0.8798778057098389
7,0.6835761070251465,0.9421736001968384,0.7203219532966614,0.8346132636070251
8,0.7327975630760193,0.7724648118019104,0.7203219532966614,0.7857064008712769
9,0.7533902525901794,0.7095301151275635,0.72635817527771,0.7430060505867004
10,0.7820190787315369,0.5976725220680237,0.7364184856414795,0.7347302436828613
11,0.7920643091201782,0.5660250186920166,0.682092547416687,0.902241587638855
12,0.8111501932144165,0.5285347104072571,0.772635817527771,0.6771724820137024
13,0.8287292718887329,0.46252673864364624,0.7686116695404053,0.7786695957183838
14,0.8493219614028931,0.44155997037887573,0.7605633735656738,0.7239570617675781
15,0.8598694205284119,0.3923840820789337,0.7444667816162109,0.829822301864624
16,0.8608739376068115,0.37998971343040466,0.7525150775909424,0.8149001002311707
17,0.8759417533874512,0.3526759445667267,0.7404426336288452,0.7878473401069641
18,0.8869914412498474,0.3092428147792816,0.7505030035972595,0.8315131664276123
19,0.8890004754066467,0.30410313606262207,0.7364184856414795,0.8658611178398132
20,0.9015570282936096,0.2676701247692108,0.7162978053092957,1.0074143409729004
