Epoch,accuracy,loss,val_accuracy,val_loss
1,0.1255650371313095,2.6506738662719727,0.3018108606338501,2.2283148765563965
2,0.3068809509277344,2.1622440814971924,0.3863179087638855,1.9161338806152344
3,0.3782019019126892,1.9153743982315063,0.4124748408794403,1.71734619140625
4,0.4434957206249237,1.6852754354476929,0.5191146731376648,1.4891242980957031
5,0.5434455275535583,1.4053337574005127,0.5613682270050049,1.2977837324142456
6,0.5755901336669922,1.2449363470077515,0.621730387210846,1.0835587978363037
7,0.6433953046798706,1.06377112865448,0.5653923749923706,1.3083405494689941
8,0.6840783357620239,0.9302988052368164,0.6861166954040527,0.8915157318115234
9,0.7292817831039429,0.78372722864151,0.7484909296035767,0.7405031323432922
10,0.7619286775588989,0.6748798489570618,0.7444667816162109,0.7794269323348999
