Epoch,accuracy,loss,val_accuracy,val_loss
1,0.1396283209323883,2.6407110691070557,0.279678076505661,2.249882459640503
2,0.35459569096565247,2.0585830211639404,0.45875251293182373,1.6661936044692993
3,0.4771471619606018,1.6436123847961426,0.559356153011322,1.3247684240341187
4,0.5695630311965942,1.2843409776687622,0.653923511505127,1.0436370372772217
5,0.6599698662757874,1.0148712396621704,0.6579476594924927,0.9707498550415039
6,0.7036665081977844,0.8909739851951599,0.7203219532966614,0.8045661449432373
7,0.7398292422294617,0.7810436487197876,0.7142857313156128,0.8677141070365906
8,0.7584128379821777,0.6902835965156555,0.7344064116477966,0.7632884383201599
9,0.7865394353866577,0.6051144599914551,0.7062374353408813,0.8357527852058411
10,0.7895529866218567,0.5791535377502441,0.7806841135025024,0.6293932199478149
11,0.8106479048728943,0.5386927723884583,0.758551299571991,0.6703927516937256
12,0.8362631797790527,0.4729067385196686,0.7565392255783081,0.6662695407867432
13,0.8342541456222534,0.47467052936553955,0.7625754475593567,0.7461963295936584
14,0.8402812480926514,0.46439969539642334,0.7786720395088196,0.7248068451881409
15,0.8684078454971313,0.3569847345352173,0.7605633735656738,0.7301489114761353
16,0.8869914412498474,0.30695629119873047,0.7645875215530396,0.7247747182846069
17,0.9171270728111267,0.24601756036281586,0.7786720395088196,0.7105854153633118
18,0.8784530162811279,0.31991297006607056,0.7847082614898682,0.6880602836608887
19,0.9146157503128052,0.24358369410037994,0.7565392255783081,0.8421911597251892
20,0.9186338782310486,0.21966809034347534,0.7706237435340881,0.8676472902297974
21,0.9306880831718445,0.18851211667060852,0.7786720395088196,0.8447386026382446
22,0.9271723031997681,0.20972876250743866,0.7303823232650757,1.122138500213623
23,0.9271723031997681,0.2034069150686264,0.7806841135025024,0.880311906337738
24,0.9417378306388855,0.16289032995700836,0.7887324094772339,0.944891631603241
25,0.9442490935325623,0.16313505172729492,0.7605633735656738,0.9830378890037537
26,0.9477649331092834,0.14826779067516327,0.7323943376541138,1.2870134115219116
27,0.9377197623252869,0.19324429333209991,0.7625754475593567,1.014510154724121
28,0.953289806842804,0.13555188477039337,0.7665995955467224,1.1642401218414307
29,0.9507784843444824,0.15838153660297394,0.7786720395088196,0.9837352633476257
30,0.9608237147331238,0.11070480197668076,0.7907444834709167,1.0767427682876587
31,0.9618282318115234,0.12250921875238419,0.7625754475593567,0.9915051460266113
32,0.9537920355796814,0.134217768907547,0.772635817527771,0.9982312917709351
33,0.9638372659683228,0.0930665135383606,0.786720335483551,1.0744245052337646
34,0.9487694501876831,0.163493812084198,0.758551299571991,1.030936598777771
35,0.9663485884666443,0.10161550343036652,0.72635817527771,1.4685028791427612
36,0.9387242794036865,0.18117773532867432,0.7525150775909424,1.1856956481933594
37,0.9593169093132019,0.11214261502027512,0.7545271515846252,1.2713960409164429
38,0.953289806842804,0.15741193294525146,0.7203219532966614,1.4525928497314453
39,0.9628327488899231,0.1022992804646492,0.7806841135025024,1.2248367071151733
40,0.964339554309845,0.09385453164577484,0.7766599655151367,1.1872644424438477
41,0.9668508172035217,0.10254878550767899,0.7645875215530396,1.1588484048843384
42,0.9743847250938416,0.07893779873847961,0.7505030035972595,1.3389317989349365
43,0.9773982763290405,0.07443259656429291,0.7706237435340881,1.2124382257461548
44,0.9779005646705627,0.07412391155958176,0.7786720395088196,1.105506420135498
45,0.9799095988273621,0.06386106461286545,0.7665995955467224,1.4929944276809692
46,0.9743847250938416,0.06771773844957352,0.7746478915214539,1.2488226890563965
47,0.9789050817489624,0.05175333470106125,0.7786720395088196,1.3140047788619995
48,0.9753892421722412,0.06540658324956894,0.7545271515846252,1.358408808708191
49,0.9844299554824829,0.046942029148340225,0.7625754475593567,1.463802456855774
50,0.9854344725608826,0.04084133729338646,0.7444667816162109,1.6518267393112183
