Epoch,accuracy,loss,val_accuracy,val_loss
1,0.2777777910232544,2.16839861869812,0.5666666626930237,1.0768153667449951
2,0.6354166865348816,1.0616225004196167,0.8104166388511658,0.5408489108085632
3,0.7719907164573669,0.6548140645027161,0.9083333611488342,0.27341488003730774
4,0.8321759104728699,0.490560382604599,0.9145833253860474,0.23292437195777893
5,0.8582175970077515,0.41147932410240173,0.9125000238418579,0.2745841145515442
6,0.8784722089767456,0.34320157766342163,0.9354166388511658,0.1693175584077835
7,0.8975694179534912,0.273089736700058,0.9604166746139526,0.11789396405220032
8,0.9027777910232544,0.2686782479286194,0.949999988079071,0.11601638048887253
9,0.9230324029922485,0.21160775423049927,0.9583333134651184,0.14376483857631683
10,0.9282407164573669,0.18712742626667023,0.9624999761581421,0.10390382260084152
11,0.9403935074806213,0.1730770319700241,0.9624999761581421,0.11684956401586533
12,0.9415509104728699,0.16787494719028473,0.9645833373069763,0.10272765159606934
13,0.9467592835426331,0.13783329725265503,0.9541666507720947,0.10992925614118576
14,0.9444444179534912,0.1513892412185669,0.9604166746139526,0.10317390412092209
15,0.9484953880310059,0.13556891679763794,0.96875,0.08803274482488632
