Epoch,accuracy,loss,val_accuracy,val_loss
1,0.12506277859210968,2.6017606258392334,0.22535210847854614,2.370728015899658
2,0.275238573551178,2.183403968811035,0.4064386188983917,1.8650075197219849
3,0.41285786032676697,1.7971045970916748,0.5794768333435059,1.4247874021530151
4,0.49874433875083923,1.5259455442428589,0.6036217212677002,1.2279672622680664
5,0.5424410104751587,1.3616414070129395,0.6237424612045288,1.1509456634521484
6,0.6192867755889893,1.1457816362380981,0.649899423122406,1.0486887693405151
7,0.6624811887741089,1.0324006080627441,0.6760563254356384,0.953606903553009
8,0.6896032094955444,0.9033359885215759,0.6740442514419556,0.9258390665054321
9,0.7312908172607422,0.7666113376617432,0.7142857313156128,0.8540853261947632
10,0.7262682318687439,0.8057571649551392,0.7062374353408813,0.9216316938400269
11,0.7599196434020996,0.69182950258255,0.6841046214103699,0.8970147967338562
12,0.7925665378570557,0.5985246300697327,0.7183098793029785,0.8258306980133057
13,0.816675066947937,0.5044313073158264,0.7022132873535156,0.9396072030067444
14,0.8292315602302551,0.5020367503166199,0.7183098793029785,0.8635551929473877
15,0.8362631797790527,0.4361356794834137,0.7303823232650757,0.9181870818138123
16,0.8322451114654541,0.4752885699272156,0.7283702492713928,0.8777519464492798
17,0.8709191083908081,0.35717979073524475,0.7464788556098938,0.9256776571273804
18,0.8744349479675293,0.34270092844963074,0.7142857313156128,1.0012226104736328
19,0.8704168796539307,0.35059854388237,0.7424547076225281,0.8640686273574829
20,0.8844801783561707,0.29818111658096313,0.7283702492713928,0.9119366407394409
