Epoch,accuracy,loss,val_accuracy,val_loss
1,0.1451531946659088,2.5918636322021484,0.2012072503566742,2.2897541522979736
2,0.3214465081691742,2.0975489616394043,0.454728364944458,1.7460098266601562
3,0.45102962851524353,1.7037197351455688,0.5613682270050049,1.35234797000885
4,0.5750879049301147,1.3364242315292358,0.6458752751350403,1.0118687152862549
5,0.6418884992599487,1.0935083627700806,0.6861166954040527,0.9221380352973938
6,0.7046710252761841,0.9161853790283203,0.6841046214103699,0.9059833288192749
7,0.7132094502449036,0.8579144477844238,0.7042253613471985,0.8187973499298096
8,0.7579106092453003,0.7067179083824158,0.7424547076225281,0.680086612701416
9,0.7855349183082581,0.6017653942108154,0.7404426336288452,0.7016263008117676
10,0.8051230311393738,0.5625101923942566,0.7223340272903442,0.7892326712608337
11,0.8036162853240967,0.5766749978065491,0.7444667816162109,0.7782127857208252
12,0.8151682615280151,0.5160921812057495,0.7645875215530396,0.6962206363677979
13,0.8422902822494507,0.44351476430892944,0.7665995955467224,0.7248656749725342
14,0.8633852601051331,0.3661390244960785,0.758551299571991,0.7452914714813232
15,0.861376166343689,0.388552188873291,0.7364184856414795,0.7767553329467773
