Epoch,accuracy,loss,val_accuracy,val_loss
1,0.15469613671302795,2.5331714153289795,0.3802816867828369,2.0089657306671143
2,0.3922652006149292,1.9300589561462402,0.3903420567512512,1.8804092407226562
3,0.46057257056236267,1.7260874509811401,0.5412474870681763,1.4003491401672363
4,0.5323957800865173,1.4352796077728271,0.5412474870681763,1.303617000579834
5,0.5936715006828308,1.2322543859481812,0.6639838814735413,1.0219968557357788
6,0.6554495096206665,0.9847967028617859,0.7002012133598328,0.8311215043067932
7,0.6820693016052246,0.9081906676292419,0.7323943376541138,0.8058009743690491
8,0.74485182762146,0.7593750953674316,0.7243461012840271,0.7571859955787659
9,0.7659467458724976,0.6602142453193665,0.7505030035972595,0.7125380635261536
10,0.794575572013855,0.5587978363037109,0.7605633735656738,0.7212235927581787
